"v^n-2_i,j","v^n-2_i-1,j","v^n-2_i+1,j","v^n-2_i,j-1","v^n-2_i,j+1","v^n-1_i,j","v^n-1_i-1,j","v^n-1_i+1,j","v^n-1_i,j-1","v^n-1_i,j+1","v^n_i,j","v^n_i-1,j","v^n_i+1,j","v^n_i,j-1","v^n_i,j+1","v^n+1_i,j","v^n+1_i-1,j","v^n+1_i+1,j","v^n+1_i,j-1","v^n+1_i,j+1"
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.66278e-62,-4.00306e-61,-6.90645e-64,-1.79064e-62,-1.49753e-62,-4.85233e-59,-1.14002e-57,-2.06415e-60,-5.22565e-59,-4.36900e-59,-9.12788e-57,-2.13873e-55,-3.89297e-58,-9.78167e-57,-8.23096e-57
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.49753e-62,-3.60348e-61,-6.22284e-64,-1.66278e-62,-1.29943e-62,-4.36900e-59,-1.02602e-57,-1.85926e-60,-4.85233e-59,-3.78933e-59,-8.23096e-57,-1.92753e-55,-3.51214e-58,-9.12788e-57,-7.13869e-57
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.29943e-62,-3.12519e-61,-5.40226e-64,-1.49753e-62,-1.07361e-62,-3.78933e-59,-8.89470e-58,-1.61325e-60,-4.36900e-59,-3.12864e-59,-7.13869e-57,-1.67076e-55,-3.04765e-58,-8.23096e-57,-5.89021e-57
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.07361e-62,-2.58076e-61,-4.46563e-64,-1.29943e-62,-8.25526e-63,-3.12864e-59,-7.34042e-58,-1.33254e-60,-3.78933e-59,-2.40313e-59,-5.89021e-57,-1.37777e-55,-2.51595e-58,-7.13869e-57,-4.52060e-57
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-8.25526e-63,-1.98340e-61,-3.43537e-64,-1.07361e-62,-5.60729e-63,-2.40313e-59,-5.63583e-58,-1.02392e-60,-3.12864e-59,-1.62924e-59,-4.52060e-57,-1.05686e-55,-1.93183e-58,-5.89021e-57,-3.06243e-57
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-5.60729e-63,-1.34652e-61,-2.33461e-64,-8.25526e-63,-2.84779e-63,-1.62924e-59,-3.81955e-58,-6.94401e-61,-2.40313e-59,-8.23280e-60,-3.06243e-57,-7.15651e-56,-1.30919e-58,-4.52060e-57,-1.54636e-57
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.84779e-63,-6.83357e-62,-1.18663e-64,-5.60729e-63,-3.18186e-65,-8.23280e-60,-1.92954e-58,-3.50983e-61,-1.62924e-59,-1.32953e-62,-1.54636e-57,-3.61254e-56,-6.61256e-59,-3.06243e-57,-1.67420e-60
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.18186e-65,-6.92964e-64,-1.46562e-66,-2.84779e-63,2.78604e-63,-1.32953e-62,-2.86552e-61,-6.15782e-64,-8.23280e-60,8.20716e-60,-1.67420e-60,-3.57833e-59,-7.81239e-62,-1.54636e-57,1.54313e-57
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.78604e-63,6.69909e-62,1.15819e-64,-3.18186e-65,5.55119e-63,8.20716e-60,1.92401e-58,3.49795e-61,-1.32953e-62,1.62696e-59,1.54313e-57,3.60565e-56,6.59751e-59,-1.67420e-60,3.05957e-57
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.55119e-63,1.33430e-61,2.30878e-64,2.78604e-63,8.20853e-63,1.62696e-59,3.81462e-58,6.93344e-61,8.20716e-60,2.40131e-59,3.05957e-57,7.15040e-56,1.30786e-58,1.54313e-57,4.51834e-57
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,8.20853e-63,1.97323e-61,3.41386e-64,5.55119e-63,1.07024e-62,2.40131e-59,5.63189e-58,1.02308e-60,1.62696e-59,3.12744e-59,4.51834e-57,1.05637e-55,1.93078e-58,3.05957e-57,5.88874e-57
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.07024e-62,2.57341e-61,4.45009e-64,8.20853e-63,1.29769e-62,3.12744e-59,7.33781e-58,1.33198e-60,2.40131e-59,3.78886e-59,5.88874e-57,1.37745e-55,2.51527e-58,4.51834e-57,7.13817e-57
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.29769e-62,3.12143e-61,5.39428e-64,1.07024e-62,1.49775e-62,3.78886e-59,8.89369e-58,1.61304e-60,3.12744e-59,4.36937e-59,7.13817e-57,1.67065e-55,3.04741e-58,5.88874e-57,8.23148e-57
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.49775e-62,3.60399e-61,6.22390e-64,1.29769e-62,1.66525e-62,4.36937e-59,1.02610e-57,1.85943e-60,3.78886e-59,4.85356e-59,8.23148e-57,1.92764e-55,3.51238e-58,7.13817e-57,9.12946e-57
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.66525e-62,4.00845e-61,6.91783e-64,1.49775e-62,1.79559e-62,4.85356e-59,1.14029e-57,2.06472e-60,4.36937e-59,5.22768e-59,9.12946e-57,2.13907e-55,3.89370e-58,8.23148e-57,9.78420e-57
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.79559e-62,4.32345e-61,7.45737e-64,1.66525e-62,1.88498e-62,5.22768e-59,1.22861e-57,2.22319e-60,4.85356e-59,5.47758e-59,9.78420e-57,2.29351e-55,4.17128e-58,9.12946e-57,1.00980e-56
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.88498e-62,4.53961e-61,7.82725e-64,1.79559e-62,1.91902e-62,5.47758e-59,1.28762e-57,2.32901e-60,5.22768e-59,5.56447e-59,1.00980e-56,2.36782e-55,4.30382e-58,9.78420e-57,1.01032e-56
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-7.79262e-64,-1.87746e-62,-3.23433e-65,-7.92752e-64,-7.43461e-64,-2.32777e-60,-5.47491e-59,-9.89222e-62,-2.36449e-60,-2.22225e-60,-4.30232e-58,-1.00948e-56,-1.83254e-59,-4.30400e-58,-4.17010e-58
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-7.43461e-64,-1.79064e-62,-3.08666e-65,-7.79262e-64,-6.90645e-64,-2.22225e-60,-5.22565e-59,-9.44549e-62,-2.32777e-60,-2.06415e-60,-4.17010e-58,-9.78167e-57,-1.77669e-59,-4.30232e-58,-3.89297e-58
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-6.90645e-64,-1.66278e-62,-2.86845e-65,-7.43461e-64,-6.22284e-64,-2.06415e-60,-4.85233e-59,-8.77596e-62,-2.22225e-60,-1.85926e-60,-3.89297e-58,-9.12788e-57,-1.65922e-59,-4.17010e-58,-3.51214e-58
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-6.22284e-64,-1.49753e-62,-2.58562e-65,-6.90645e-64,-5.40226e-64,-1.85926e-60,-4.36900e-59,-7.90757e-62,-2.06415e-60,-1.61325e-60,-3.51214e-58,-8.23096e-57,-1.49755e-59,-3.89297e-58,-3.04765e-58
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-5.40226e-64,-1.29943e-62,-2.24568e-65,-6.22284e-64,-4.46563e-64,-1.61325e-60,-3.78933e-59,-6.86387e-62,-1.85926e-60,-1.33254e-60,-3.04765e-58,-7.13869e-57,-1.30010e-59,-3.51214e-58,-2.51595e-58
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-4.46563e-64,-1.07361e-62,-1.85718e-65,-5.40226e-64,-3.43537e-64,-1.33254e-60,-3.12864e-59,-5.67163e-62,-1.61325e-60,-1.02392e-60,-2.51595e-58,-5.89021e-57,-1.07378e-59,-3.04765e-58,-1.93183e-58
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.43537e-64,-8.25526e-63,-1.42938e-65,-4.46563e-64,-2.33461e-64,-1.02392e-60,-2.40313e-59,-4.35957e-62,-1.33254e-60,-6.94401e-61,-1.93183e-58,-4.52060e-57,-8.24823e-60,-2.51595e-58,-1.30919e-58
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.33461e-64,-5.60729e-63,-9.71874e-66,-3.43537e-64,-1.18663e-64,-6.94401e-61,-1.62924e-59,-2.95741e-62,-1.02392e-60,-3.50983e-61,-1.30919e-58,-3.06243e-57,-5.59166e-60,-1.93183e-58,-6.61256e-59
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.18663e-64,-2.84779e-63,-4.94411e-66,-2.33461e-64,-1.46562e-66,-3.50983e-61,-8.23280e-60,-1.49518e-62,-6.94401e-61,-6.15782e-64,-6.61256e-59,-1.54636e-57,-2.82502e-60,-1.30919e-58,-7.81239e-62
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.46562e-66,-3.18186e-65,-6.77165e-68,-1.18663e-64,1.15819e-64,-6.15782e-64,-1.32953e-62,-2.84890e-65,-3.50983e-61,3.49795e-61,-7.81239e-62,-1.67420e-60,-3.63645e-63,-6.61256e-59,6.59751e-59
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.15819e-64,2.78604e-63,4.81272e-66,-1.46562e-66,2.30878e-64,3.49795e-61,8.20716e-60,1.48968e-62,-6.15782e-64,6.93344e-61,6.59751e-59,1.54313e-57,2.81801e-60,-7.81239e-62,1.30786e-58
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.30878e-64,5.55119e-63,9.59944e-66,1.15819e-64,3.41386e-64,6.93344e-61,1.62696e-59,2.95252e-62,3.49795e-61,1.02308e-60,1.30786e-58,3.05957e-57,5.58546e-60,6.59751e-59,1.93078e-58
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.41386e-64,8.20853e-63,1.41945e-65,2.30878e-64,4.45009e-64,1.02308e-60,2.40131e-59,4.35566e-62,6.93344e-61,1.33198e-60,1.93078e-58,4.51834e-57,8.24332e-60,1.30786e-58,2.51527e-58
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.45009e-64,1.07024e-62,1.85002e-65,3.41386e-64,5.39428e-64,1.33198e-60,3.12744e-59,5.66904e-62,1.02308e-60,1.61304e-60,2.51527e-58,5.88874e-57,1.07346e-59,1.93078e-58,3.04741e-58
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.39428e-64,1.29769e-62,2.24201e-65,4.45009e-64,6.22390e-64,1.61304e-60,3.78886e-59,6.86289e-62,1.33198e-60,1.85943e-60,3.04741e-58,7.13817e-57,1.29999e-59,2.51527e-58,3.51238e-58
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,6.22390e-64,1.49775e-62,2.58612e-65,5.39428e-64,6.91783e-64,1.85943e-60,4.36937e-59,7.90837e-62,1.61304e-60,2.06472e-60,3.51238e-58,8.23148e-57,1.49767e-59,3.04741e-58,3.89370e-58
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,6.91783e-64,1.66525e-62,2.87371e-65,6.22390e-64,7.45737e-64,2.06472e-60,4.85356e-59,8.77859e-62,1.85943e-60,2.22319e-60,3.89370e-58,9.12946e-57,1.65956e-59,3.51238e-58,4.17128e-58
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,7.45737e-64,1.79559e-62,3.09717e-65,6.91783e-64,7.82725e-64,2.22319e-60,5.22768e-59,9.44984e-62,2.06472e-60,2.32901e-60,4.17128e-58,9.78420e-57,1.77724e-59,3.89370e-58,4.30382e-58
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,7.82725e-64,1.88498e-62,3.25031e-65,7.45737e-64,7.96812e-64,2.32901e-60,5.47758e-59,9.89794e-62,2.22319e-60,2.36584e-60,4.30382e-58,1.00980e-56,1.83324e-59,4.17128e-58,4.30561e-58
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.23433e-65,-7.79262e-64,-1.34235e-66,-3.28990e-65,-3.08666e-65,-9.89222e-62,-2.32777e-60,-4.20188e-63,-1.00478e-61,-9.44549e-62,-1.83254e-59,-4.30232e-58,-7.80119e-61,-1.83309e-59,-1.77669e-59
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.08666e-65,-7.43461e-64,-1.28144e-66,-3.23433e-65,-2.86845e-65,-9.44549e-62,-2.22225e-60,-4.01276e-63,-9.89222e-62,-8.77596e-62,-1.77669e-59,-4.17010e-58,-7.56518e-61,-1.83254e-59,-1.65922e-59
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.86845e-65,-6.90645e-64,-1.19127e-66,-3.08666e-65,-2.58562e-65,-8.77596e-62,-2.06415e-60,-3.72926e-63,-9.44549e-62,-7.90757e-62,-1.65922e-59,-3.89297e-58,-7.06729e-61,-1.77669e-59,-1.49755e-59
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.58562e-65,-6.22284e-64,-1.07424e-66,-2.86845e-65,-2.24568e-65,-7.90757e-62,-1.85926e-60,-3.36128e-63,-8.77596e-62,-6.86387e-62,-1.49755e-59,-3.51214e-58,-6.38115e-61,-1.65922e-59,-1.30010e-59
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.24568e-65,-5.40226e-64,-9.33405e-67,-2.58562e-65,-1.85718e-65,-6.86387e-62,-1.61325e-60,-2.91861e-63,-7.90757e-62,-5.67163e-62,-1.30010e-59,-3.04765e-58,-5.54211e-61,-1.49755e-59,-1.07378e-59
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.85718e-65,-4.46563e-64,-7.72270e-67,-2.24568e-65,-1.42938e-65,-5.67163e-62,-1.33254e-60,-2.41246e-63,-6.86387e-62,-4.35957e-62,-1.07378e-59,-2.51595e-58,-4.57919e-61,-1.30010e-59,-8.24823e-60
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.42938e-65,-3.43537e-64,-5.94648e-67,-1.85718e-65,-9.71874e-66,-4.35957e-62,-1.02392e-60,-1.85493e-63,-5.67163e-62,-2.95741e-62,-8.24823e-60,-1.93183e-58,-3.51881e-61,-1.07378e-59,-5.59166e-60
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-9.71874e-66,-2.33461e-64,-4.04528e-67,-1.42938e-65,-4.94411e-66,-2.95741e-62,-6.94401e-61,-1.25866e-63,-4.35957e-62,-1.49518e-62,-5.59166e-60,-1.30919e-58,-2.38621e-61,-8.24823e-60,-2.82502e-60
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-4.94411e-66,-1.18663e-64,-2.05987e-67,-9.71874e-66,-6.77165e-68,-1.49518e-62,-3.50983e-61,-6.36490e-64,-2.95741e-62,-2.84890e-65,-2.82502e-60,-6.61256e-59,-1.20585e-61,-5.59166e-60,-3.63645e-63
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-6.77165e-68,-1.46562e-66,-3.13648e-69,-4.94411e-66,4.81272e-66,-2.84890e-65,-6.15782e-64,-1.31740e-66,-1.49518e-62,1.48968e-62,-3.63645e-63,-7.81239e-62,-1.68902e-64,-2.82502e-60,2.81801e-60
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.81272e-66,1.15819e-64,1.99902e-67,-6.77165e-68,9.59944e-66,1.48968e-62,3.49795e-61,6.33950e-64,-2.84890e-65,2.95252e-62,2.81801e-60,6.59751e-59,1.20260e-61,-3.63645e-63,5.58546e-60
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,9.59944e-66,2.30878e-64,3.99006e-67,4.81272e-66,1.41945e-65,2.95252e-62,6.93344e-61,1.25640e-63,1.48968e-62,4.35566e-62,5.58546e-60,1.30786e-58,2.38333e-61,2.81801e-60,8.24332e-60
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.41945e-65,3.41386e-64,5.90056e-67,9.59944e-66,1.85002e-65,4.35566e-62,1.02308e-60,1.85313e-63,2.95252e-62,5.66904e-62,8.24332e-60,1.93078e-58,3.51654e-61,5.58546e-60,1.07346e-59
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.85002e-65,4.45009e-64,7.68962e-67,1.41945e-65,2.24201e-65,5.66904e-62,1.33198e-60,2.41126e-63,4.35566e-62,6.86289e-62,1.07346e-59,2.51527e-58,4.57771e-61,8.24332e-60,1.29999e-59
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.24201e-65,5.39428e-64,9.31717e-67,1.85002e-65,2.58612e-65,6.86289e-62,1.61304e-60,2.91816e-63,5.66904e-62,7.90837e-62,1.29999e-59,3.04741e-58,5.54160e-61,1.07346e-59,1.49767e-59
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.58612e-65,6.22390e-64,1.07448e-66,2.24201e-65,2.87371e-65,7.90837e-62,1.85943e-60,3.36165e-63,6.86289e-62,8.77859e-62,1.49767e-59,3.51238e-58,6.38169e-61,1.29999e-59,1.65956e-59
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.87371e-65,6.91783e-64,1.19371e-66,2.58612e-65,3.09717e-65,8.77859e-62,2.06472e-60,3.73048e-63,7.90837e-62,9.44984e-62,1.65956e-59,3.89370e-58,7.06889e-61,1.49767e-59,1.77724e-59
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.09717e-65,7.45737e-64,1.28630e-66,2.87371e-65,3.25031e-65,9.44984e-62,2.22319e-60,4.01477e-63,8.77859e-62,9.89794e-62,1.77724e-59,4.17128e-58,7.56772e-61,1.65956e-59,1.83324e-59
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.25031e-65,7.82725e-64,1.34973e-66,3.09717e-65,3.30863e-65,9.89794e-62,2.32901e-60,4.20452e-63,9.44984e-62,1.00540e-61,1.83324e-59,4.30382e-58,7.80442e-61,1.77724e-59,1.83383e-59
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.34235e-66,-3.23433e-65,-5.57083e-68,-1.36524e-66,-1.28144e-66,-4.20188e-63,-9.89222e-62,-1.78401e-64,-4.26780e-63,-4.01276e-63,-7.80119e-61,-1.83254e-59,-3.31919e-62,-7.80284e-61,-7.56518e-61
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.28144e-66,-3.08666e-65,-5.31956e-68,-1.34235e-66,-1.19127e-66,-4.01276e-63,-9.44549e-62,-1.70395e-64,-4.20188e-63,-3.72926e-63,-7.56518e-61,-1.77669e-59,-3.21944e-62,-7.80119e-61,-7.06729e-61
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.19127e-66,-2.86845e-65,-4.94695e-68,-1.28144e-66,-1.07424e-66,-3.72926e-63,-8.77596e-62,-1.58392e-64,-4.01276e-63,-3.36128e-63,-7.06729e-61,-1.65922e-59,-3.00844e-62,-7.56518e-61,-6.38115e-61
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.07424e-66,-2.58562e-65,-4.46268e-68,-1.19127e-66,-9.33405e-67,-3.36128e-63,-7.90757e-62,-1.42802e-64,-3.72926e-63,-2.91861e-63,-6.38115e-61,-1.49755e-59,-2.71730e-62,-7.06729e-61,-5.54211e-61
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-9.33405e-67,-2.24568e-65,-3.87921e-68,-1.07424e-66,-7.72270e-67,-2.91861e-63,-6.86387e-62,-1.24033e-64,-3.36128e-63,-2.41246e-63,-5.54211e-61,-1.30010e-59,-2.36088e-62,-6.38115e-61,-4.57919e-61
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-7.72270e-67,-1.85718e-65,-3.21090e-68,-9.33405e-67,-5.94648e-67,-2.41246e-63,-5.67163e-62,-1.02553e-64,-2.91861e-63,-1.85493e-63,-4.57919e-61,-1.07378e-59,-1.95140e-62,-5.54211e-61,-3.51881e-61
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-5.94648e-67,-1.42938e-65,-2.47351e-68,-7.72270e-67,-4.04528e-67,-1.85493e-63,-4.35957e-62,-7.88749e-65,-2.41246e-63,-1.25866e-63,-3.51881e-61,-8.24823e-60,-1.50002e-62,-4.57919e-61,-2.38621e-61
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-4.04528e-67,-9.71874e-66,-1.68359e-68,-5.94648e-67,-2.05987e-67,-1.25866e-63,-2.95741e-62,-5.35332e-65,-1.85493e-63,-6.36490e-64,-2.38621e-61,-5.59166e-60,-1.01749e-62,-3.51881e-61,-1.20585e-61
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.05987e-67,-4.94411e-66,-8.58184e-69,-4.04528e-67,-3.13648e-69,-6.36490e-64,-1.49518e-62,-2.70771e-65,-1.25866e-63,-1.31740e-66,-1.20585e-61,-2.82502e-60,-5.14295e-63,-2.38621e-61,-1.68902e-64
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.13648e-69,-6.77165e-68,-1.45504e-70,-2.05987e-67,1.99902e-67,-1.31740e-66,-2.84890e-65,-6.09221e-68,-6.36490e-64,6.33950e-64,-1.68902e-64,-3.63645e-63,-7.83157e-66,-1.20585e-61,1.20260e-61
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.99902e-67,4.81272e-66,8.29963e-69,-3.13648e-69,3.99006e-67,6.33950e-64,1.48968e-62,2.69597e-65,-1.31740e-66,1.25640e-63,1.20260e-61,2.81801e-60,5.12787e-63,-1.68902e-64,2.38333e-61
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.99006e-67,9.59944e-66,1.65800e-68,1.99902e-67,5.90056e-67,1.25640e-63,2.95252e-62,5.34287e-65,6.33950e-64,1.85313e-63,2.38333e-61,5.58546e-60,1.01615e-62,1.20260e-61,3.51654e-61
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.90056e-67,1.41945e-65,2.45225e-68,3.99006e-67,7.68962e-67,1.85313e-63,4.35566e-62,7.87915e-65,1.25640e-63,2.41126e-63,3.51654e-61,8.24332e-60,1.49897e-62,2.38333e-61,4.57771e-61
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,7.68962e-67,1.85002e-65,3.19562e-68,5.90056e-67,9.31717e-67,2.41126e-63,5.66904e-62,1.02498e-64,1.85313e-63,2.91816e-63,4.57771e-61,1.07346e-59,1.95072e-62,3.51654e-61,5.54160e-61
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,9.31717e-67,2.24201e-65,3.87145e-68,7.68962e-67,1.07448e-66,2.91816e-63,6.86289e-62,1.24012e-64,2.41126e-63,3.36165e-63,5.54160e-61,1.29999e-59,2.36065e-62,4.57771e-61,6.38169e-61
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.07448e-66,2.58612e-65,4.46387e-68,9.31717e-67,1.19371e-66,3.36165e-63,7.90837e-62,1.42819e-64,2.91816e-63,3.73048e-63,6.38169e-61,1.49767e-59,2.71755e-62,5.54160e-61,7.06889e-61
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.19371e-66,2.87371e-65,4.95832e-68,1.07448e-66,1.28630e-66,3.73048e-63,8.77859e-62,1.58448e-64,3.36165e-63,4.01477e-63,7.06889e-61,1.65956e-59,3.00918e-62,6.38169e-61,7.56772e-61
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.28630e-66,3.09717e-65,5.34210e-68,1.19371e-66,1.34973e-66,4.01477e-63,9.44984e-62,1.70488e-64,3.73048e-63,4.20452e-63,7.56772e-61,1.77724e-59,3.22062e-62,7.06889e-61,7.80442e-61
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.34973e-66,3.25031e-65,5.60499e-68,1.28630e-66,1.37389e-66,4.20452e-63,9.89794e-62,1.78523e-64,4.01477e-63,4.27069e-63,7.80442e-61,1.83324e-59,3.32068e-62,7.56772e-61,7.80630e-61
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-5.57083e-68,-1.34235e-66,-2.31178e-69,-5.66513e-68,-5.31956e-68,-1.78401e-64,-4.20188e-63,-7.57093e-66,-1.81194e-64,-1.70395e-64,-3.31919e-62,-7.80119e-61,-1.41086e-63,-3.31964e-62,-3.21944e-62
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-5.31956e-68,-1.28144e-66,-2.20801e-69,-5.57083e-68,-4.94695e-68,-1.70395e-64,-4.01276e-63,-7.23172e-66,-1.78401e-64,-1.58392e-64,-3.21944e-62,-7.56518e-61,-1.36866e-63,-3.31919e-62,-3.00844e-62
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-4.94695e-68,-1.19127e-66,-2.05400e-69,-5.31956e-68,-4.46268e-68,-1.58392e-64,-3.72926e-63,-6.72353e-66,-1.70395e-64,-1.42802e-64,-3.00844e-62,-7.06729e-61,-1.27929e-63,-3.21944e-62,-2.71730e-62
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-4.46268e-68,-1.07424e-66,-1.85360e-69,-4.94695e-68,-3.87921e-68,-1.42802e-64,-3.36128e-63,-6.06320e-66,-1.58392e-64,-1.24033e-64,-2.71730e-62,-6.38115e-61,-1.15584e-63,-3.00844e-62,-2.36088e-62
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.87921e-68,-9.33405e-67,-1.61189e-69,-4.46268e-68,-3.21090e-68,-1.24033e-64,-2.91861e-63,-5.26768e-66,-1.42802e-64,-1.02553e-64,-2.36088e-62,-5.54211e-61,-1.00456e-63,-2.71730e-62,-1.95140e-62
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.21090e-68,-7.72270e-67,-1.33475e-69,-3.87921e-68,-2.47351e-68,-1.02553e-64,-2.41246e-63,-4.35662e-66,-1.24033e-64,-7.88749e-65,-1.95140e-62,-4.57919e-61,-8.30599e-64,-2.36088e-62,-1.50002e-62
0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.47351e-68,-5.94648e-67,-1.02868e-69,-3.21090e-68,-1.68359e-68,-7.88749e-65,-1.85493e-63,-3.35155e-66,-1.02553e-64,-5.35332e-65,-1.50002e-62,-3.51881e-61,-6.38663e-64,-1.95140e-62,-1.01749e-62
